ean	record_status	qhr	bnc_peer_oh	bnc_peer_oo	bnc_peer_asp	bnc_peer_stores	bnc_all_asp	bs_sales_4week	bnc_peer_sales_4week	bnc_all_sales_4week	bnc_all_sales_total	sortby	timestamp
9780763632441	A		4	0	0.00	4	7.77	0	0	28	2158	4	201304072316
9780763632465	A		11	1	0.00	8	7.86	0	1	86	2508	13	201304072316
9780763632519	A		3	0	0.00	3	6.55	0	0	44	5694	3	201304072316
9780763632649	A		8	0	0.00	6	17.43	0	0	30	348	8	201304072316
9780763633318	A		8	0	0.00	4	12.52	0	1	81	4553	9	201304072316
9780763633615	A		3	0	18.00	4	17.40	0	1	14	817	4	201304072316
9780763633882	A		3	1	0.00	3	18.84	0	1	35	4189	5	201304072316
9780763634032	A		4	0	0.00	3	22.48	0	2	131	18910	6	201304072316
9780763634278	A		1	0	0.00	1	0.00	0	0	0	255	1	201304072316
9780763634285	A		2	0	0.00	1	0.00	0	0	0	60	2	201304072316
9780763634346	A		1	0	0.00	1	0.00	0	0	0	19	1	201304072316
9780763634759	A		1	0	0.00	1	0.00	0	0	0	2488	1	201304072316
9780763634971	A		0	21	0.00	7	0.00	0	0	0	0	21	201304072316
9780763634988	A		13	0	0.00	6	8.81	0	2	183	42384	15	201304072316
9780763635008	A		9	0	0.00	6	8.74	0	3	50	15573	12	201304072316
9780763635060	A		6	0	0.00	5	0.00	0	0	2	153	6	201304072316
9780763636319	A		8	0	0.00	6	18.32	0	0	21	519	8	201304072316
9780763637842	A		3	3	0.00	4	8.00	0	2	16	2628	8	201304072316
9780763637903	A		2	0	0.00	2	0.00	0	0	0	466	2	201304072316
9780763637965	A		2	0	0.00	1	0.00	0	0	0	1416	2	201304072316
9780763638078	A		1	0	0.00	1	0.00	0	0	0	1250	1	201304072316
9780763638856	A		4	2	0.00	2	7.51	0	1	5	1010	7	201304072316
9780763638870	A		0	1	0.00	1	0.00	1	1	1	189	2	201304072316
9780763639358	A		0	3	0.00	1	6.93	0	2	15	5318	5	201304072316
9780763639402	A		6	0	0.00	5	22.52	0	4	78	16982	10	201304072316
9780763639631	A		2	0	0.00	2	6.81	0	0	13	4080	2	201304072316
9780763639914	A		6	0	0.00	5	13.83	0	1	13	339	7	201304072316
9780763640477	A		1	0	0.00	1	0.00	0	0	0	1562	1	201304072316
9780763640484	A		3	1	0.00	2	23.44	0	1	34	12560	5	201304072316
9780763640552	A		16	0	15.20	7	14.59	0	2	20	519	18	201304072316
9780763641047	A		2	0	0.00	2	0.00	0	0	0	245	2	201304072316
9780763641696	A		6	5	0.00	5	12.00	0	3	12	421	14	201304072316
9780763642150	A		6	3	0.00	6	8.73	1	3	118	7526	12	201304072316
9780763642341	A		3	2	0.00	4	5.90	0	0	20	8952	5	201304072316
9780763642648	A		17	6	8.70	8	7.20	0	10	2122	75067	33	201304072316
9780763642907	A		1	0	0.00	1	21.60	1	1	15	6797	2	201304072316
9780763643096	A		5	0	0.00	3	6.59	0	0	22	2715	5	201304072316
9780763643492	A		7	0	6.07	7	6.76	0	4	97	4924	11	201304072316
9780763643508	A		3	3	0.00	5	5.45	0	1	31	2054	7	201304072316
9780763643676	A		5	0	0.00	4	7.73	0	1	93	9974	6	201304072316
9780763643683	A		1	0	0.00	1	0.00	1	1	3	539	2	201304072316
9780763643690	A		1	0	0.00	1	0.00	0	0	1	377	1	201304072316
9780763643713	A		1	0	0.00	1	8.00	1	1	3	420	2	201304072316
9780763644314	A		2	0	0.00	2	6.85	0	0	26	4950	2	201304072316
9780763644338	A		1	0	7.20	2	7.67	0	1	15	792	2	201304072316
9780763644499	A		1	0	6.40	2	7.71	0	1	79	1555	2	201304072316
9780763644741	A		2	0	0.00	1	0.00	0	0	4	1255	2	201304072316
9780763644765	A		7	2	8.00	5	7.44	1	4	207	10303	13	201304072316
9780763644840	A		8	0	13.51	6	14.70	0	4	132	5231	12	201304072316
9780763645045	A		6	0	0.00	4	6.77	1	1	152	6371	7	201304072316
9780763645052	A		6	0	7.00	5	6.76	0	3	72	4618	9	201304072316
9780763645106	A		2	0	0.00	2	0.00	0	0	1	947	2	201304072316
9780763645144	A		1	0	0.00	1	0.00	0	0	0	332	1	201304072316
9780763645151	A		1	0	0.00	1	18.58	0	0	1	1180	1	201304072316
9780763645250	A		8	0	17.10	7	18.33	0	2	68	2247	10	201304072316
9780763645281	A		0	8	0.00	6	0.00	0	0	0	0	8	201304072316
9780763645410	A		3	0	0.00	3	0.00	0	2	3	88	5	201304072316
9780763645458	A		2	0	0.00	1	0.00	0	0	0	658	2	201304072316
9780763645588	A		1	1	0.00	2	6.01	0	0	4	1635	2	201304072316
9780763645649	A		2	0	0.00	2	0.00	0	0	1	118	2	201304072316
9780763645656	A		4	0	0.00	3	23.74	0	1	19	3730	5	201304072316
9780763645670	A		6	0	8.00	4	7.88	0	3	32	2318	9	201304072316
9780763645694	A		6	1	0.00	7	12.35	0	1	18	445	8	201304072316
9780763645762	A		9	2	8.80	7	10.40	1	5	289	11869	16	201304072316
9780763645793	A		2	0	0.00	2	4.40	0	0	3	1274	2	201304072316
9780763645991	A		0	0	0.00	0	0.00	0	0	0	863	0	201304072316
9780763646011	A		11	2	15.20	7	12.18	0	1	155	162	14	201304072316
9780763646073	A		1	0	0.00	1	5.95	0	0	4	929	1	201304072316
9780763646080	A		1	0	0.00	1	5.95	0	0	3	1338	1	201304072316
9780763646110	A		10	2	0.00	8	7.46	2	3	62	615	15	201304072316
9780763646233	A		2	0	0.00	2	22.35	0	0	48	4014	2	201304072316
9780763646387	A		1	0	0.00	1	5.95	0	0	4	313	1	201304072316
9780763646530	A		2	2	0.00	2	8.83	2	4	29	1669	8	201304072316
9780763646752	A		2	0	0.00	1	7.95	0	0	34	334	2	201304072316
9780763646844	A		2	0	13.60	3	13.60	1	2	2	868	4	201304072316
9780763646912	A		0	1	0.00	1	0.00	0	0	0	0	1	201304072316
9780763647124	A		1	0	0.00	1	0.00	0	0	0	598	1	201304072316
9780763647148	A		2	1	0.00	3	20.38	0	1	103	5063	4	201304072316
9780763647254	A		4	0	0.00	3	8.79	0	0	70	3387	4	201304072316
9780763647698	A		0	0	0.00	0	0.00	0	0	0	26	0	201304072316
9780763647834	A		2	1	0.00	3	12.45	1	1	3	295	4	201304072316
9780763648053	A		2	2	0.00	2	19.00	0	0	3	222	4	201304072316
9780763648374	A		7	1	0.00	6	10.12	0	1	114	4700	9	201304072316
9780763648435	A		1	1	0.00	2	0.00	1	2	6	414	4	201304072316
9780763648480	A		7	0	0.00	3	16.80	0	2	52	1002	9	201304072316
9780763648497	A		14	0	0.00	7	6.79	0	5	429	30332	19	201304072316
9780763648510	A		6	0	0.00	5	6.80	0	0	79	6117	6	201304072316
9780763648534	A		6	0	6.30	7	6.80	1	5	190	17454	11	201304072316
9780763648558	A		6	2	0.00	5	6.85	0	1	66	6532	9	201304072316
9780763648572	A		7	1	5.60	6	6.80	0	3	147	9891	11	201304072316
9780763648596	A		7	0	0.00	6	6.86	0	2	192	12405	9	201304072316
9780763648619	A		8	0	0.00	6	6.73	0	3	96	8237	11	201304072316
9780763648633	A		6	1	7.00	6	6.85	0	3	90	7925	10	201304072316
9780763649142	A		2	0	0.00	1	24.59	0	0	16	5690	2	201304072316
9780763649494	A		3	4	0.00	4	21.43	1	2	9	1067	9	201304072316
9780763649517	A		5	0	0.00	4	6.62	0	0	61	3246	5	201304072316
9780763649708	A		2	0	0.00	2	10.80	0	0	116	3994	2	201304072316
9780763649906	A		6	0	0.00	6	13.20	0	0	178	539	6	201304072316
9780763650025	A		1	0	0.00	1	0.00	0	0	0	50	1	201304072316
9780763650223	A		1	0	0.00	1	14.46	0	0	8	823	1	201304072316
9780763650292	A		1	0	0.00	1	0.00	0	0	0	235	1	201304072316
9780763650612	A		1	0	0.00	1	0.00	0	0	0	792	1	201304072316
9780763650704	A		12	3	0.00	7	16.60	0	3	414	429	18	201304072316
9780763650926	A		3	0	0.00	2	0.00	0	0	9	2203	3	201304072316
9780763650988	A		7	2	0.00	6	14.67	0	1	8	183	10	201304072316
9780763651077	A		15	2	15.20	6	12.83	1	2	6	480	19	201304072316
9780763651114	A		5	0	0.00	4	19.99	0	0	17	1089	5	201304072316
9780763651183	A		1	0	0.00	1	0.00	0	0	1	364	1	201304072316
9780763651206	A		6	0	0.00	4	17.02	0	1	25	872	7	201304072316
9780763651220	A		1	0	0.00	1	0.00	0	0	0	95	1	201304072316
9780763651473	A		5	0	0.00	2	0.00	0	1	4	376	6	201304072316
9780763652234	A		6	0	0.00	4	17.00	0	0	9	75	6	201304072316
9780763652395	A		3	0	0.00	3	7.75	1	1	25	262	4	201304072316
9780763652692	A		4	0	0.00	3	7.32	0	0	7	169	4	201304072316
9780763652708	A		2	0	0.00	1	18.00	0	0	1	122	2	201304072316
9780763652784	A		3	0	9.00	3	8.90	1	3	15	1802	6	201304072316
9780763652869	A		1	0	0.00	1	0.00	0	0	0	44	1	201304072316
9780763652890	A		7	2	7.20	6	8.55	0	3	58	2044	12	201304072316
9780763652951	A		1	0	7.20	2	7.64	1	1	22	726	2	201304072316
9780763652975	A		3	0	0.00	3	7.99	0	0	1	198	3	201304072316
9780763652982	A		7	1	6.40	5	7.46	0	2	61	4125	10	201304072316
9780763653118	A		9	0	0.00	7	12.03	0	0	8	194	9	201304072316
9780763653156	A		1	0	0.00	1	0.00	0	0	1	185	1	201304072316
9780763653163	A		5	0	0.00	4	0.00	0	1	8	708	6	201304072316
9780763653170	A		2	0	0.00	1	0.00	0	0	0	24	2	201304072316
9780763653200	A		1	0	0.00	1	0.00	0	0	0	23	1	201304072316
9780763653484	A		1	0	0.00	1	10.76	0	0	1	51	1	201304072316
9780763653552	A		6	0	11.00	4	10.84	0	3	33	1901	9	201304072316
9780763653842	A		3	0	0.00	3	9.89	0	0	6	399	3	201304072316
9780763653927	A		3	1	16.00	3	16.00	0	2	17	43	6	201304072316
9780763654023	A		7	1	0.00	5	11.34	0	0	36	36	8	201304072316
9780763654030	A		3	0	0.00	3	13.68	0	0	5	202	3	201304072316
9780763654160	A		2	0	7.70	2	9.35	2	2	66	2132	5	201304072316
9780763654184	A		0	1	0.00	1	0.00	0	0	101	101	1	201304072316
9780763654689	A		0	4	0.00	3	0.00	0	0	0	0	4	201304072316
9780763654795	A		2	0	0.00	1	0.00	0	0	0	199	2	201304072316
9780763655464	A		5	0	0.00	4	13.07	0	0	8	659	5	201304072316
9780763655594	A		8	0	0.00	5	18.11	0	0	87	2243	8	201304072316
9780763655884	A		9	0	20.70	7	21.63	0	1	50	3890	10	201304072316
9780763655983	A		29	6	16.20	8	16.61	0	20	261	8208	55	201304072316
9780763655990	A		27	7	16.34	8	17.30	0	13	485	4154	47	201304072316
9780763656010	A		3	0	0.00	2	12.96	0	0	2	504	3	201304072316
9780763656041	A		3	0	0.00	2	0.00	0	0	6	415	3	201304072316
9780763656430	A		6	1	0.00	6	8.81	0	1	16	967	8	201304072316
9780763656478	A		4	0	7.00	3	6.95	0	1	18	297	5	201304072316
9780763656485	A		14	1	10.50	8	9.56	0	1	213	213	16	201304072316
9780763656645	A		1	0	0.00	1	0.00	0	0	0	276	1	201304072316
9780763656652	A		6	1	0.00	6	10.21	0	1	96	2939	8	201304072316
9780763656799	A		2	0	0.00	2	0.00	0	0	0	1475	2	201304072316
9780763656843	A		1	0	0.00	1	0.00	0	0	1	171	1	201304072316
9780763656973	A		11	0	0.00	8	9.26	0	0	17	524	11	201304072316
9780763657079	A		2	0	0.00	1	0.00	0	0	0	289	2	201304072316
9780763657109	A		8	1	6.30	7	6.79	0	4	153	2941	13	201304072316
9780763657598	A		1	0	0.00	1	0.00	0	0	1	292	1	201304072316
9780763657604	A		1	0	0.00	1	5.95	0	0	1	278	1	201304072316
9780763657772	A		1	0	0.00	1	0.00	0	0	1	116	1	201304072316
9780763657932	A		1	0	0.00	1	0.00	0	0	1	104	1	201304072316
9780763658021	A		2	0	0.00	1	11.00	0	0	11	138	2	201304072316
9780763658038	A		1	0	0.00	1	0.00	1	0	12	147	2	201304072316
9780763658090	A		0	12	0.00	8	0.00	0	0	0	0	12	201304072316
9780763658168	A		3	0	0.00	3	0.00	0	0	0	30	3	201304072316
9780763658175	A		7	0	6.40	5	6.40	0	1	3	90	8	201304072316
9780763658229	A		2	0	0.00	2	0.00	0	1	2	109	3	201304072316
9780763658328	A		7	1	0.00	5	14.66	0	2	70	2258	10	201304072316
9780763658380	A		4	0	0.00	2	0.00	0	0	0	119	4	201304072316
9780763658427	A		4	0	0.00	3	13.20	0	1	7	405	5	201304072316
9780763658465	A		1	0	0.00	1	9.81	0	0	35	1783	1	201304072316
9780763658540	A		4	0	0.00	3	0.00	0	0	1	230	4	201304072316
9780763658694	A		8	0	0.00	7	16.92	0	2	23	472	10	201304072316
9780763658717	A		3	2	18.00	4	18.00	0	1	1	390	6	201304072316
9780763658724	A		3	0	0.00	3	7.82	0	0	4	211	3	201304072316
9780763658731	A		4	0	0.00	3	7.82	0	0	7	346	4	201304072316
9780763658748	A		2	0	0.00	2	7.83	0	0	4	239	2	201304072316
9780763658809	A		0	0	0.00	0	0.00	1	0	0	444	1	201304072316
9780763658816	A		3	0	0.00	2	10.80	0	0	3	636	3	201304072316
9780763658922	A		1	0	0.00	1	0.00	0	0	0	9	1	201304072316
9780763658991	A		2	1	0.00	2	6.57	1	1	17	759	4	201304072316
9780763659011	A		3	0	0.00	2	0.00	0	0	3	160	3	201304072316
9780763659028	A		1	0	0.00	1	7.82	0	0	2	66	1	201304072316
9780763659066	A		3	0	5.40	3	5.40	0	1	1	17	4	201304072316
9780763659073	A		5	1	6.00	4	5.97	2	7	13	243	13	201304072316
9780763659332	A		3	0	8.00	3	7.92	1	1	15	740	4	201304072316
9780763659417	A		7	0	0.00	6	5.80	0	0	76	1692	7	201304072316
9780763659479	A		5	0	0.00	3	18.31	0	0	32	427	5	201304072316
9780763659547	A		9	1	7.20	7	7.41	0	2	28	1262	12	201304072316
9780763659578	A		5	0	0.00	4	17.60	0	0	4	486	5	201304072316
9780763659776	A		1	0	0.00	1	0.00	0	0	1	5	1	201304072316
9780763659790	A		3	1	0.00	3	0.00	0	1	7	316	5	201304072316
9780763659820	A		5	0	0.00	4	16.43	0	0	107	113	5	201304072316
9780763660208	A		0	1	0.00	1	0.00	0	0	0	1	1	201304072316
9780763660215	A		8	1	0.00	6	20.54	0	1	28	107	10	201304072316
9780763660413	A		0	15	0.00	8	0.00	0	0	0	0	15	201304072316
9780763660444	A		4	0	0.00	3	0.00	0	0	0	37	4	201304072316
9780763660505	A		21	1	14.99	8	13.76	0	3	1710	2073	25	201304072316
9780763660635	A		2	0	0.00	2	16.80	0	0	31	1621	2	201304072316
9780763660949	A		3	0	0.00	3	0.00	0	1	7	79	4	201304072316
9780763660956	A		3	0	0.00	2	0.00	0	0	2	55	3	201304072316
9780763661205	A		11	0	0.00	8	0.00	0	0	0	82	11	201304072316
9780763661236	A		3	0	0.00	3	0.00	0	0	0	14	3	201304072316
9780763661243	A		7	0	0.00	5	0.00	1	0	0	42	7	201304072316
9780763661427	A		2	2	0.00	3	23.17	0	1	21	156	5	201304072316
9780763661465	A		2	5	0.00	4	11.95	0	0	109	109	7	201304072316
9780763661489	A		5	0	0.00	4	7.86	0	0	22	357	5	201304072316
9780763661663	A		2	0	0.00	1	7.95	0	0	4	51	2	201304072316
9780763661748	A		1	0	0.00	1	14.25	0	0	4	993	1	201304072316
9780763661755	A		6	0	0.00	6	24.00	0	1	2	44	7	201304072316
9780763661786	A		8	7	0.00	8	16.53	1	1	1005	1005	16	201304072316
9780763662240	A		6	0	0.00	5	0.00	0	0	2	33	6	201304072316
9780763662332	A		1	0	0.00	1	0.00	0	0	1	1057	1	201304072316
9780763662363	A		3	0	0.00	3	4.89	0	0	6	51	3	201304072316
9780763662370	A		3	0	0.00	3	4.89	0	0	9	46	3	201304072316
9780763662394	A		2	0	0.00	2	0.00	0	0	3	52	2	201304072316
9780763662417	A		0	12	0.00	8	0.00	0	0	0	0	12	201304072316
9780763662431	A		3	0	0.00	2	10.88	0	0	15	319	3	201304072316
9780763662486	A		5	0	17.10	5	17.84	1	1	4	89	6	201304072316
9780763662578	A		0	7	0.00	5	0.00	0	0	0	0	7	201304072316
9780763662622	A		7	1	0.00	6	9.55	2	4	78	492	12	201304072316
9780763662639	A		3	0	11.00	2	10.45	1	1	17	130	4	201304072316
9780763662684	A		5	2	0.00	6	18.90	0	1	12	100	8	201304072316
9780763662714	A		2	0	0.00	1	7.43	0	0	12	39	2	201304072316
9780763662721	A		4	0	0.00	2	7.72	0	0	22	146	4	201304072316
9780763663537	A		7	1	8.00	6	7.25	0	1	22	22	9	201304072316
9780763664015	A		7	0	0.00	5	13.07	0	0	7	38	7	201304072316
9780763664206	A		7	4	6.00	7	5.57	0	2	337	516	13	201304072316
9780763664213	A		7	4	0.00	7	5.53	0	1	218	303	12	201304072316
9780763664251	A		8	2	0.00	7	5.44	0	2	196	276	12	201304072316
9780763664268	A		5	2	5.70	7	5.56	0	3	574	892	10	201304072316
9780763664350	A		3	1	0.00	4	0.00	0	0	131	131	4	201304072316
9780763664459	A		0	17	0.00	8	0.00	0	0	0	0	17	201304072316
9780763664480	A		0	2	0.00	2	0.00	0	0	0	0	2	201304072316
9780763664909	A		0	15	0.00	8	0.00	0	0	0	0	15	201304072316
9780763665180	A		1	1	0.00	2	8.00	0	0	1	51	2	201304072316
9780763665197	A		1	1	0.00	2	0.00	0	0	0	48	2	201304072316
9780763665227	A		0	17	0.00	8	0.00	0	0	0	0	17	201304072316
9780763666668	A		7	2	8.00	7	8.00	0	1	6	6	10	201304072316
9780764100352	A		1	0	0.00	1	0.00	0	0	0	6	1	201304072316
9780764113574	A		1	0	0.00	1	0.00	0	0	0	5338	1	201304072316
9780764117640	A		3	2	8.55	4	8.55	0	4	7	733	9	201304072316
9780764125508	A		3	1	0.00	2	22.58	0	0	19	4249	4	201304072316
9780764125959	A		5	1	17.54	4	17.43	1	4	33	6710	10	201304072316
9780764135774	A		6	0	0.00	5	19.51	0	0	29	6254	6	201304072316
9780764136986	A		1	0	0.00	1	0.00	0	0	0	69	1	201304072316
9780764139161	A		1	1	0.00	2	10.49	0	0	135	3403	2	201304072316
9780764139758	A		2	0	0.00	2	11.99	0	0	3	1183	2	201304072316
9780764141157	A		0	0	0.00	0	0.00	0	0	0	34	0	201304072316
9780764141294	A		2	2	0.00	4	0.00	0	0	0	3264	4	201304072316
9780764142499	A		3	0	0.00	2	0.00	0	0	0	132	3	201304072316
9780764142529	A		1	0	0.00	1	0.00	0	0	1	211	1	201304072316
9780764142659	A		1	0	0.00	1	0.00	0	0	0	383	1	201304072316
9780764146602	A		4	2	0.00	5	8.12	0	2	25	2153	8	201304072316
9780764152313	A		2	0	6.99	2	5.40	0	2	78	6619	4	201304072316
9780764152320	A		2	2	6.99	2	5.73	0	2	78	6772	6	201304072316
9780764154478	A		1	0	0.00	1	0.00	0	0	0	1767	1	201304072316
9780764156496	A		1	0	0.00	1	0.00	0	0	0	1315	1	201304072316
9780764162220	A		1	0	0.00	1	29.33	0	0	8	730	1	201304072316
9780764162343	A		1	0	0.00	1	0.00	0	0	0	796	1	201304072316
9780764164224	A		7	1	0.00	5	39.11	0	1	13	2792	9	201304072316
9780764165269	A		9	0	0.00	4	24.42	0	0	17	538	9	201304072316
9780764165726	A		5	0	39.95	6	37.26	1	1	30	2406	6	201304072316
9780764179839	A		3	0	19.99	3	19.70	1	3	62	15118	6	201304072316
9780764196621	A		3	0	0.00	2	0.00	0	0	0	0	3	201304072316
9780764197970	A		5	1	0.00	4	0.00	0	0	2	979	6	201304072316
9780764524837	A		6	1	0.00	5	41.08	0	1	18	12302	8	201304072316
9780764525711	A		0	0	0.00	0	0.00	0	0	0	1684	0	201304072316
9780764538254	A		4	0	0.00	2	23.46	0	0	2	1819	4	201304072316
9780764559136	A		1	0	0.00	1	17.59	0	1	18	8131	2	201304072316
9780764815584	A		1	0	0.00	1	0.00	0	0	0	13	1	201304072316
9780764931550	A		1	0	0.00	1	0.00	0	0	0	11	1	201304072316
9780764944673	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9780764946684	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9780764953477	A		2	0	0.00	1	0.00	0	0	0	0	2	201304072316
9780764954269	A		2	0	0.00	2	0.00	0	0	0	27	2	201304072316
9780764956652	A		2	0	0.00	1	0.00	0	0	0	0	2	201304072316
9780764957208	A		2	0	0.00	1	0.00	0	0	0	0	2	201304072316
9780764957260	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9780764957451	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9780764957550	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9780764957727	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9780764957833	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9780764958014	A		2	0	0.00	1	0.00	0	0	0	0	2	201304072316
9780764958328	A		3	0	0.00	2	0.00	0	0	0	0	3	201304072316
9780764958854	A		0	1	0.00	1	0.00	0	0	0	26	1	201304072316
9780764959561	A		0	0	0.00	0	0.00	0	0	0	12	0	201304072316
9780764959578	A		3	0	0.00	3	0.00	0	0	0	16	3	201304072316
9780764960338	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9780764960451	A							0				0	201304072316
9780764961120	A		1	0	0.00	1	0.00	0	0	0	0	1	201304072316
9780764961434	A		1	0	0.00	1	0.00	1	0	0	0	2	201304072316
9780764961809	A							0				0	201304072316
9780764963353	A		5	0	0.00	4	0.00	0	0	0	4	5	201304072316
9780765305206	A		1	0	0.00	1	0.00	0	0	0	70	1	201304072316
9780765306425	A		2	0	0.00	2	18.09	0	0	6	49	2	201304072316
9780765312815	A		4	0	0.00	3	16.62	0	1	13	1297	5	201304072316
9780765319951	A		5	1	16.95	4	16.95	1	1	13	30509	7	201304072316
9780765320728	A		2	0	0.00	2	15.73	0	0	7	9232	2	201304072316
9780765320735	A		4	0	0.00	3	0.00	0	1	3	7321	5	201304072316
9780765320988	A		1	0	0.00	1	0.00	0	0	0	21	1	201304072316
9780765321756	A		6	0	0.00	5	16.27	0	0	92	6512	6	201304072316
9780765323118	A		9	3	10.79	7	11.94	0	8	109	8076	20	201304072316
9780765323415	A		3	0	0.00	2	17.99	0	0	4	446	3	201304072316
9780765323743	A		1	0	0.00	1	0.00	0	0	0	111	1	201304072316
9780765324191	A		4	0	0.00	2	15.96	0	0	4	130	4	201304072316
9780765324382	A		4	0	0.00	3	29.63	0	0	30	574	4	201304072316
9780765324597	A		1	0	0.00	1	0.00	0	0	1	122	1	201304072316
9780765324887	A		0	1	0.00	1	28.35	0	0	9	1194	1	201304072316
9780765324931	A		8	0	19.99	6	19.82	0	2	10	10	10	201304072316
9780765325952	A		84	1	29.49	8	27.45	0	36	2656	34966	121	201304072316
9780765325990	A		3	0	0.00	3	13.63	0	0	11	17	3	201304072316
9780765326102	A		1	0	0.00	1	28.35	0	0	15	289	1	201304072316
9780765326317	A		2	0	0.00	2	16.78	0	0	14	505	2	201304072316
9780765326423	A		3	0	0.00	2	0.00	0	0	0	151	3	201304072316
9780765326584	A		11	1	0.00	7	24.54	1	4	399	399	16	201304072316
9780765326744	A		15	0	15.99	8	15.35	0	7	131	10402	22	201304072316
9780765327697	A		1	0	0.00	1	0.00	0	0	0	17	1	201304072316
9780765328410	A		2	1	0.00	3	26.44	0	0	21	400	3	201304072316
9780765328472	A		5	0	18.50	6	18.50	0	1	1	16	6	201304072316
9780765328526	A		1	0	0.00	1	0.00	0	0	0	1030	1	201304072316
9780765329042	A		4	1	26.09	4	27.98	1	1	35	1523	6	201304072316
9780765329080	A		23	0	17.59	8	20.39	1	4	67	825	27	201304072316
9780765329103	A		7	1	0.00	7	28.14	1	1	31	709	9	201304072316
9780765330147	A		3	0	0.00	3	29.38	0	1	11	314	4	201304072316
9780765330352	A		2	1	0.00	2	14.66	0	1	5	107	4	201304072316
9780765330543	A		0	18	0.00	4	0.00	0	0	0	0	18	201304072316
9780765331236	A		3	0	28.99	3	28.67	0	1	32	167	4	201304072316
9780765331625	A		2	1	0.00	3	28.67	0	0	21	607	3	201304072316
9780765331731	A		6	0	0.00	4	0.00	0	0	0	20	6	201304072316
9780765332172	A		27	0	0.00	8	26.51	0	0	99	6974	27	201304072316
9780765332271	A		4	0	0.00	4	15.73	0	0	26	26	4	201304072316
9780765332394	A		1	0	0.00	1	18.27	1	1	20	783	2	201304072316
9780765332431	A		2	0	0.00	2	0.00	0	0	0	29	2	201304072316
9780765333520	A		3	1	26.99	3	20.97	1	2	188	193	6	201304072316
9780765333841	A		9	0	10.20	8	10.86	0	5	67	809	14	201304072316
9780765334336	A		6	0	0.00	5	18.03	0	1	67	1464	7	201304072316
9780765334770	A		10	0	0.00	7	17.85	0	1	13	14	11	201304072316
9780765334794	A		17	0	16.99	5	16.19	0	9	434	1137	26	201304072316
9780765335180	A		0	9	0.00	5	0.00	0	0	0	0	9	201304072316
9780765335326	A		5	0	15.29	4	14.54	0	2	36	40	7	201304072316
9780765342294	A		4	4	6.64	3	6.67	3	7	473	13548	15	201304072316
9780765342409	A		2	0	6.99	2	6.67	0	1	78	1631	3	201304072316
9780765342621	A		11	2	11.48	4	10.03	2	20	210	274	33	201304072316
9780765344151	A		8	1	0.00	8	9.76	0	2	104	11411	11	201304072316
9780765345004	A		8	0	9.00	5	9.50	0	2	24	6355	10	201304072316
9780765348258	A		5	0	0.00	4	9.38	0	2	31	6588	7	201304072316
9780765349064	A		7	2	8.99	5	9.25	0	1	10	4031	10	201304072316
9780765355287	A		1	0	0.00	1	0.00	0	0	0	268	1	201304072316
9780765357144	A		3	0	0.00	2	0.00	0	0	0	649	3	201304072316
9780765357151	A		4	0	0.00	3	9.81	0	0	39	18327	4	201304072316
9780765357236	A		9	0	0.00	5	8.12	0	0	20	292	9	201304072316
9780765358943	A		1	0	0.00	1	9.77	0	0	1	1870	1	201304072316
9780765360229	A		1	0	0.00	1	10.99	0	0	1	1947	1	201304072316
9780765362438	A		1	0	0.00	1	37.71	0	1	61	2767	2	201304072316
9780765362582	A		0	1	9.99	1	9.58	1	1	30	1950	2	201304072316
9780765363206	A		2	1	0.00	3	8.78	0	1	17	710	4	201304072316
9780765363367	A		1	0	0.00	1	8.84	0	0	5	1827	1	201304072316
9780765364791	A		1	0	0.00	1	0.00	0	0	0	12	1	201304072316
9780765364876	A		20	2	0.00	8	11.70	0	3	317	12971	25	201304072316
9780765365279	A		5	3	10.99	3	10.77	1	3	166	3985	11	201304072316
9780765366085	A		5	0	10.79	3	11.05	1	1	14	724	6	201304072316
9780765366115	A		7	0	0.00	3	7.55	0	1	80	90	8	201304072316
9780765366344	A		5	0	0.00	4	6.84	0	0	2	95	5	201304072316
9780765366993	A		14	0	9.99	4	9.16	0	1	87	1073	15	201304072316
9780765367365	A		0	29	0.00	6	0.00	0	0	0	0	29	201304072316
9780765367662	A		2	0	0.00	2	9.26	0	0	23	937	2	201304072316
9780765367778	A		4	0	0.00	3	11.48	0	0	43	3237	4	201304072316
9780765367914	A		0	10	0.00	3	0.00	0	0	0	0	10	201304072316
9780765368669	A		29	1	0.00	7	9.52	1	6	348	822	36	201304072316
9780765369277	A		14	0	8.99	6	8.63	0	5	161	6084	19	201304072316
9780767900386	A		3	0	17.00	3	16.74	0	1	22	7427	4	201304072316
9780767900959	A		0	0	0.00	0	0.00	0	1	4	239	1	201304072316
9780767902380	A		3	0	0.00	3	0.00	0	0	6	1067	3	201304072316
9780767903325	A		6	0	0.00	2	12.82	2	3	26	3372	9	201304072316
9780767903592	A		1	0	0.00	1	14.77	0	0	28	6936	1	201304072316
